3-Second Video Views,Adserving Cost,Clicks,Conv1 - CPA,Conv10,Conv2,Conv3,Conv4,Conv5,Conv6,Conv7,Conv8,Conv9,Date,Impressions,Net Cost,Planned Net Cost,Video Watches at 100%,Video Watches at 50%,mpAd Model,mpAd Rate,mpBudget,mpBuy Model,mpBuy Rate,mpBuy Rate 2,mpBuy Rate 3,mpBuy Rate 4,mpBuy Rate 5,mpCampaign,mpCopy,mpCountry/Region,mpCreative,mpMedia Channel,mpMisc,mpMisc 2,mpMisc 3,mpMisc 4,mpMisc 5,mpMisc 6,mpPlacement Date,mpPlacement Date 2,mpPlacement Date 3,mpPlacement Date 4,mpPlacement Date 5,mpPlacement Name,mpRetailer,mpServing,mpSize,mpTargeting,mpVendor,mpVendor Type,Net Cost Final
3148.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,1200.0,2150.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
215.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,97.0,159.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
63.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,20.0,41.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
915.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,407.0,665.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
2385.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,1038.0,1732.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
224.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,88.0,139.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
14.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,9.0,12.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
138.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,40.0,97.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
275.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,90.0,172.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
2797.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,951.0,1909.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
3044.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,1007.0,1963.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
426.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,114.0,245.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
2780.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,897.0,1740.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
524.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,191.0,363.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
66.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,21.0,40.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
310.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,147.0,238.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
122.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,45.0,76.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
28.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,8.0,16.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
115.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,52.0,84.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
450.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,148.0,315.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
987.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,392.0,740.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
1022.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,306.0,605.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
3224.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,941.0,1960.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
664.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,171.0,385.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
336.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,109.0,227.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
954.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,327.0,620.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
54.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,13.0,25.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
5527.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,1755.0,3370.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
10467.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,3407.0,6620.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
1487.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,433.0,900.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
279.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,113.0,198.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
778.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,244.0,459.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
130.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,35.0,76.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
373.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,140.0,268.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
2062.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,776.0,1368.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
895.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,330.0,620.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
717.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,256.0,480.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
753.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,282.0,514.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
33.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,12.0,21.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V3,0.0,0.0,0.0,0.0,nan,nan,0.0
1310.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,484.0,875.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
3988.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,1252.0,2443.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
697.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,207.0,426.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
486.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,136.0,294.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
1230.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,377.0,762.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
97.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,27.0,61.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
3417.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,1245.0,2271.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
3914.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,1319.0,2568.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
256.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,80.0,164.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
10591.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,3873.0,7047.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
8453.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,3271.0,5754.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
633.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,249.0,432.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
789.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,262.0,516.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
413.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,144.0,264.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
148.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,55.0,105.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
224.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,59.0,143.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
897.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,218.0,490.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
174.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,20.0,83.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
84.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,35.0,57.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
135.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,40.0,76.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
53.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,14.0,31.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
10388.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,3328.0,6692.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
3736.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,1249.0,2468.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
144.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-06,0.0,0.0,0,56.0,100.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V7,0.0,0.0,0.0,0.0,nan,nan,0.0
1481.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-03,0.0,0.0,0,424.0,873.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
3870.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-04,0.0,0.0,0,1137.0,2361.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
3341.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,2016-12-05,0.0,0.0,0,885.0,1949.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,V1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-20,2006-12-20,2006-12-20,2006-12-20,2006-12-20,Video Carousel_V1,0.0,0.0,0.0,0.0,nan,nan,0.0
